id,address_state,application_type,emp_length,emp_title,grade,home_ownership,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,issue_date
787119,NC,INDIVIDUAL,"5 years","Nobles Restaurants",A,MORTGAGE,16-03-2021,14-06-2021,"Fully Paid",14-07-2021,990624,"Debt consolidation",A3," 36 months","Not Verified",42000,0.2251,154.37,0.0699,5000,21,5556,2021-06-11
779107,MA,INDIVIDUAL,"5 years","Holyoke Credit Union",A,MORTGAGE,14-03-2021,12-06-2021,"Fully Paid",12-07-2021,981769,"Debt consolidation",A3," 36 months","Not Verified",40000,0.1071,167.78,0.0742,5400,26,5745,2021-06-11
855189,CT,INDIVIDUAL,"5 years","Wheeler clinic",A,MORTGAGE,14-09-2021,14-09-2021,"Fully Paid",14-10-2021,1067497,"Debt consolidation",A3," 36 months","Not Verified",60000,0.1638,246.99,0.0699,8000,37,8891,2021-08-11
513343,VA,INDIVIDUAL,"5 years",MWV,A,MORTGAGE,16-05-2021,12-01-2021,"Fully Paid",12-02-2021,663272,"Debt consolidation",A3," 36 months","Not Verified",47000,0.1353,216.58,0.0714,7000,37,7628,2021-05-10
653721,NC,INDIVIDUAL,"5 years","Hardware Suppliers of America",A,MORTGAGE,15-01-2021,13-03-2021,"Fully Paid",13-04-2021,836015,"Debt consolidation",A4," 36 months","Not Verified",27360,0.0649,248.08,0.0729,8000,18,8834,2021-01-11
474373,NY,INDIVIDUAL,"5 years","HSBC Mortgage Corporation",A,MORTGAGE,16-04-2021,12-12-2021,"Fully Paid",12-01-2022,600026,"Debt consolidation",A4," 36 months","Not Verified",42000,0.1386,221.28,0.0859,7000,30,7965,2021-01-10
846758,WA,INDIVIDUAL,"5 years","City of Vancouver",A,MORTGAGE,16-01-2021,14-08-2021,"Fully Paid",14-09-2021,1058182,"Debt consolidation",A4," 36 months","Not Verified",90000,0.0907,528.73,0.0749,17000,27,19034,2021-08-11
514673,MO,INDIVIDUAL,"5 years","St. Johns Regional Hospital",A,MORTGAGE,16-02-2021,13-06-2021,"Fully Paid",13-07-2021,665295,"Debt consolidation",A4," 36 months","Not Verified",39996,0.1029,311.11,0.0751,10000,21,11200,2021-05-10
1008273,TX,INDIVIDUAL,"5 years","north central baptist hospital",A,MORTGAGE,16-03-2021,14-11-2021,"Fully Paid",14-12-2021,1234932,"Debt consolidation",A4," 36 months","Not Verified",29000,0.2193,359.84,0.079,11500,19,12954,2021-11-11
605892,GA,INDIVIDUAL,"5 years","Williams Benator  and  Libby LLP",A,MORTGAGE,13-04-2021,13-04-2021,"Fully Paid",13-05-2021,772113,"Debt consolidation",A4," 36 months","Not Verified",69000,0.139,375.68,0.0654,20000,24,13467,2021-11-10
615677,CA,INDIVIDUAL,"5 years","UC Davis",A,MORTGAGE,16-05-2021,11-09-2021,"Fully Paid",11-10-2021,789497,"Debt consolidation",A4," 36 months","Not Verified",110000,0.157,187.84,0.0654,10000,20,6395,2021-11-10
490242,FL,INDIVIDUAL,"5 years","SinuCare  Inc",A,MORTGAGE,13-03-2021,13-03-2021,"Fully Paid",13-04-2021,625907,"Debt consolidation",A4," 36 months","Not Verified",47471,0.135,155.55,0.0751,5000,18,5600,2021-03-10
499908,MN,INDIVIDUAL,"5 years",HealthPartners,A,MORTGAGE,12-08-2021,12-02-2021,"Fully Paid",12-03-2021,641846,"Debt consolidation",A4," 36 months","Not Verified",65000,0.0908,248.88,0.0751,8000,25,8801,2021-04-10
758218,FL,INDIVIDUAL,"5 years","Bags and Cars, A Plus Service Company",A,MORTGAGE,14-05-2021,14-06-2021,"Fully Paid",14-07-2021,958352,"Debt consolidation",A4," 36 months","Not Verified",40000,0.2244,466.53,0.0749,15000,22,16795,2021-05-11
507543,NY,INDIVIDUAL,"5 years","Lighting Expressions Ltd",A,MORTGAGE,16-05-2021,13-03-2021,"Fully Paid",13-04-2021,654616,"Debt consolidation",A4," 36 months","Not Verified",38000,0.0218,261.32,0.0751,8400,33,9354,2021-04-10
498108,PA,INDIVIDUAL,"5 years","Penn State University",A,MORTGAGE,14-07-2021,11-06-2021,"Fully Paid",11-07-2021,638710,"Debt consolidation",A4," 36 months","Not Verified",32000,0.2048,264.43,0.0751,8500,56,9121,2021-03-10
458960,GA,INDIVIDUAL,"5 years","Office of the District Attorney",A,MORTGAGE,16-05-2021,11-04-2021,"Fully Paid",11-05-2021,571750,"Debt consolidation",A5," 36 months","Not Verified",56000,0.1676,413.03,0.0894,13000,26,14206,2021-11-09
497288,OH,INDIVIDUAL,"5 years","Oak Hills Schools",A,MORTGAGE,12-06-2021,12-06-2021,"Fully Paid",12-07-2021,637494,"Debt consolidation",A5," 36 months","Not Verified",51000,0.1475,218.97,0.0788,7000,21,7962,2021-03-10
477801,PA,INDIVIDUAL,"5 years","University of the Sciences in Phila.",A,MORTGAGE,11-07-2021,11-07-2021,"Fully Paid",11-08-2021,606209,"Debt consolidation",A5," 36 months","Not Verified",48000,0.1295,247.82,0.0894,7800,14,8588,2021-01-10
607073,NC,INDIVIDUAL,"5 years","Ingersoll Rand",A,MORTGAGE,13-11-2021,13-11-2021,"Fully Paid",13-12-2021,778800,"Debt consolidation",A5," 36 months","Not Verified",51600,0.1998,220.48,0.0691,10800,21,7937,2021-11-10
504523,MO,INDIVIDUAL,"5 years","American Century Investments",A,MORTGAGE,14-02-2021,12-11-2021,"Fully Paid",12-12-2021,649672,"Debt consolidation",A5," 36 months","Not Verified",78000,0.1186,168.92,0.0788,5400,19,6058,2021-04-10
995956,FL,INDIVIDUAL,"5 years","Liberty Mutual",A,MORTGAGE,14-11-2021,14-11-2021,"Fully Paid",14-12-2021,1220553,"Debt consolidation",A5," 36 months","Not Verified",57000,0.1962,412.8,0.089,13000,25,14860,2021-10-11
984998,NC,INDIVIDUAL,"5 years","hospice and palliative carecenter",A,MORTGAGE,14-11-2021,13-02-2021,"Fully Paid",13-03-2021,1208444,"Debt consolidation",A5," 36 months","Not Verified",47000,0.1384,349.29,0.089,11000,57,12059,2021-10-11
591699,CO,INDIVIDUAL,"5 years","Sungard Availability Services",A,MORTGAGE,16-04-2021,13-10-2021,"Fully Paid",13-11-2021,759980,"Debt consolidation",A5," 36 months","Not Verified",81000,0.0086,206.46,0.0788,6600,49,7433,2021-10-10
612786,GA,INDIVIDUAL,"6 years",WSAV-TV,A,MORTGAGE,16-05-2021,13-12-2021,"Fully Paid",13-01-2022,785738,"Debt consolidation",A1," 36 months","Not Verified",46450,0.0426,301.6,0.0542,10000,13,10859,2021-11-10
737703,GA,INDIVIDUAL,"6 years",,A,MORTGAGE,14-05-2021,14-05-2021,"Fully Paid",14-06-2021,934936,"Debt consolidation",A1," 36 months","Not Verified",100000,0.0931,180.96,0.0542,6000,40,6515,2021-04-11
880822,IL,INDIVIDUAL,"6 years","Equilibrium IT Solutions, Inc.",A,MORTGAGE,14-08-2021,14-07-2021,"Fully Paid",14-08-2021,1095818,"Debt consolidation",A1," 36 months","Not Verified",104800,0.09,426.1,0.0603,14000,28,15333,2021-09-11
459716,MA,INDIVIDUAL,"6 years","AAA Laser Service & Supplies",A,MORTGAGE,12-02-2021,12-03-2021,"Fully Paid",12-04-2021,573222,"Debt consolidation",A2," 36 months","Not Verified",52000,0.1218,200.01,0.0676,6500,15,7100,2021-03-10
664309,NC,INDIVIDUAL,"6 years","Carolinas Healthcare System",A,MORTGAGE,12-08-2021,12-08-2021,"Fully Paid",12-09-2021,849419,"Debt consolidation",A2," 36 months","Not Verified",60000,0.1006,339.67,0.0579,11200,13,11836,2021-02-11
786006,CA,INDIVIDUAL,"6 years","Dell Computer, Inc",A,MORTGAGE,16-05-2021,14-07-2021,"Fully Paid",14-08-2021,989364,"Debt consolidation",A2," 36 months","Not Verified",95000,0.0757,121.67,0.0599,4000,13,4380,2021-06-11
731366,PA,INDIVIDUAL,"6 years",UPMC,A,MORTGAGE,16-05-2021,14-05-2021,"Fully Paid",14-06-2021,927429,"Debt consolidation",A2," 36 months","Not Verified",52000,0.1415,272.95,0.0579,9000,24,9826,2021-04-11
973882,IL,INDIVIDUAL,"6 years","BMO Harris Bank",A,MORTGAGE,16-03-2021,14-10-2021,"Fully Paid",14-11-2021,1195910,"Debt consolidation",A2," 36 months","Not Verified",33000,0.2531,245.63,0.0662,8000,25,8843,2021-10-11
834290,FL,INDIVIDUAL,"6 years","Franklin Templeton",A,MORTGAGE,16-03-2021,11-10-2021,"Fully Paid",11-11-2021,1044119,"Debt consolidation",A2," 36 months","Not Verified",75000,0.2992,193.92,0.0599,6375,55,6438,2021-08-11
836804,TX,INDIVIDUAL,"6 years",Markit,A,MORTGAGE,16-05-2021,14-08-2021,"Fully Paid",14-09-2021,1046889,"Debt consolidation",A3," 36 months","Not Verified",67000,0.0373,308.73,0.0699,10000,13,11114,2021-08-11
466729,CA,INDIVIDUAL,"6 years","Qualcomm, Inc.",A,MORTGAGE,12-12-2021,12-12-2021,"Fully Paid",12-01-2022,586455,"Debt consolidation",A3," 36 months","Not Verified",90000,0.1589,187.32,0.0774,6000,19,6744,2021-12-09
741903,WA,INDIVIDUAL,"6 years","American Management Services",A,MORTGAGE,16-03-2021,13-06-2021,"Fully Paid",13-07-2021,939919,"Debt consolidation",A4," 36 months","Not Verified",45000,0.14,199.06,0.0749,6400,9,7000,2021-05-11
822735,MO,INDIVIDUAL,"6 years","Cerner Corporation",A,MORTGAGE,14-08-2021,14-08-2021,"Fully Paid",14-09-2021,1031194,"Debt consolidation",A4," 36 months","Not Verified",97700,0.057,248.82,0.0749,8000,16,8957,2021-07-11
619580,MO,INDIVIDUAL,"6 years","Moberly Medical Clinics",A,MORTGAGE,15-02-2021,13-12-2021,"Fully Paid",13-01-2022,794123,"Debt consolidation",A4," 36 months","Not Verified",60000,0.042,214.68,0.0654,7000,13,7728,2021-11-10
538248,NY,INDIVIDUAL,"6 years","NYC Dept of Sanitation",A,MORTGAGE,15-07-2021,13-07-2021,"Fully Paid",13-08-2021,695183,"Debt consolidation",A4," 36 months","Not Verified",60000,0.1112,427.78,0.0751,13750,21,15400,2021-07-10
1013788,PA,INDIVIDUAL,"6 years","PNC Bank",A,MORTGAGE,15-11-2021,12-07-2021,"Fully Paid",12-08-2021,1241143,"Debt consolidation",A4," 36 months","Not Verified",47500,0.1069,187.75,0.079,6000,44,6288,2021-11-11
385412,CA,INDIVIDUAL,"6 years","El Dorado Irrigation District",A,MORTGAGE,12-04-2021,11-01-2021,"Fully Paid",11-02-2021,417063,"Debt consolidation",A5," 36 months","Not Verified",102000,0.0247,320.95,0.0963,10000,23,11261,2021-03-09
532318,OH,INDIVIDUAL,"6 years","Huntington Bank",A,MORTGAGE,11-10-2021,11-10-2021,"Fully Paid",11-11-2021,688073,"Debt consolidation",A5," 36 months","Not Verified",75000,0.1192,328.46,0.0788,10500,39,11350,2021-06-10
502763,NY,INDIVIDUAL,"6 years","CARENET MEDICAL GROUP",A,MORTGAGE,13-03-2021,11-11-2021,"Fully Paid",11-12-2021,646741,"Debt consolidation",A5," 36 months","Not Verified",62000,0.2472,187.69,0.0788,6000,52,6576,2021-04-10
787878,AR,INDIVIDUAL,"6 years","Kingston Schools",A,MORTGAGE,15-09-2021,14-07-2021,"Fully Paid",14-08-2021,991483,"Debt consolidation",A5," 36 months","Not Verified",38423,0.1256,63.13,0.0849,2000,22,2333,2021-06-11
892989,NY,INDIVIDUAL,"7 years","M&T Bank",A,MORTGAGE,11-11-2021,11-11-2021,"Fully Paid",11-12-2021,1110036,"Debt consolidation",A1," 36 months","Not Verified",30000,0.1984,231.32,0.0603,7600,14,7639,2021-09-11
910955,PA,INDIVIDUAL,"7 years","Julie Nails",A,MORTGAGE,16-05-2021,14-10-2021,"Fully Paid",14-11-2021,1131506,"Debt consolidation",A1," 36 months","Not Verified",52000,0.0348,213.05,0.0603,7000,23,7670,2021-10-11
991299,CA,INDIVIDUAL,"7 years","Ruan Transportaion",A,MORTGAGE,14-01-2021,14-01-2021,"Fully Paid",14-02-2021,1215483,"Debt consolidation",A1," 36 months","Not Verified",50000,0.031,146.1,0.0603,4800,14,5220,2021-10-11
852997,CT,INDIVIDUAL,"7 years","Withers Bergman LLP",A,MORTGAGE,13-08-2021,13-08-2021,"Fully Paid",13-09-2021,1065143,"Debt consolidation",A1," 36 months","Not Verified",54000,0.0751,150.8,0.0542,5000,11,5369,2021-08-11
1011894,CO,INDIVIDUAL,"7 years","Nelnet, Inc.",A,MORTGAGE,15-11-2021,14-02-2021,"Fully Paid",14-03-2021,1238995,"Debt consolidation",A1," 36 months","Not Verified",100000,0.0803,280.01,0.0603,9200,29,10004,2021-11-11
991258,LA,INDIVIDUAL,"7 years","East Baton Rouge Parish Library",A,MORTGAGE,12-09-2021,12-10-2021,"Fully Paid",12-11-2021,1215417,"Debt consolidation",A1," 36 months","Not Verified",31303,0.12,365.23,0.0603,12000,26,12539,2021-10-11
881357,AZ,INDIVIDUAL,"7 years","OpenSystems Media",A,MORTGAGE,14-09-2021,14-10-2021,"Fully Paid",14-11-2021,1096477,"Debt consolidation",A1," 36 months","Not Verified",38496,0.144,243.49,0.0603,8000,40,8765,2021-09-11
464167,LA,INDIVIDUAL,"7 years","Bossier Parish Schools",A,MORTGAGE,11-05-2021,11-05-2021,"Fully Paid",11-06-2021,581605,"Debt consolidation",A2," 36 months","Not Verified",44000,0.1358,155.3,0.074,5000,31,5416,2021-12-09
1022522,MI,INDIVIDUAL,"7 years","Charter One Bank",A,MORTGAGE,15-06-2021,14-12-2021,"Fully Paid",14-01-2022,1251525,"Debt consolidation",A2," 36 months","Not Verified",46000,0.1195,153.52,0.0662,5000,21,5527,2021-11-11
514354,WV,INDIVIDUAL,"7 years","Horizon Goodwill Industries",A,MORTGAGE,13-03-2021,10-12-2021,"Fully Paid",10-01-2022,664876,"Debt consolidation",A2," 36 months","Not Verified",32000,0.1474,138.47,0.0676,4500,28,4643,2021-05-10
788489,MN,INDIVIDUAL,"7 years",ARKRAY,A,MORTGAGE,16-05-2021,13-07-2021,"Fully Paid",13-08-2021,992213,"Debt consolidation",A2," 36 months","Not Verified",51300,0.0989,334.6,0.0599,11000,21,11782,2021-06-11
764593,VA,INDIVIDUAL,"7 years","QinetiQ, North America",A,MORTGAGE,16-05-2021,11-08-2021,"Fully Paid",11-09-2021,965337,"Debt consolidation",A2," 36 months","Not Verified",63000,0.053,295.05,0.0599,9700,24,9796,2021-05-11
867485,TX,INDIVIDUAL,"7 years","Klein ISD",A,MORTGAGE,16-05-2021,14-09-2021,"Fully Paid",14-10-2021,1081103,"Debt consolidation",A4," 36 months","Not Verified",42000,0.136,155.51,0.0749,5000,15,5598,2021-09-11
875025,KY,INDIVIDUAL,"7 years","The Carriage House Companies",A,MORTGAGE,14-09-2021,14-09-2021,"Fully Paid",14-10-2021,1089522,"Debt consolidation",A4," 36 months","Not Verified",35000,0.1447,466.53,0.0749,15000,15,16795,2021-09-11
369514,NY,INDIVIDUAL,"7 years","County of Westchester",A,MORTGAGE,16-05-2021,11-04-2021,"Fully Paid",11-05-2021,385409,"Debt consolidation",A4," 36 months","Not Verified",90000,0.0643,351.42,0.0932,11000,14,12532,2021-01-09
557584,CO,INDIVIDUAL,"7 years","Webcom Communications",A,MORTGAGE,13-09-2021,13-09-2021,"Fully Paid",13-10-2021,717888,"Debt consolidation",A4," 36 months","Not Verified",67000,0.1051,273.78,0.0751,8800,20,9855,2021-09-10
667214,PA,INDIVIDUAL,"7 years","orin telecom usa",A,MORTGAGE,13-09-2021,13-09-2021,"Fully Paid",13-10-2021,853012,"Debt consolidation",A4," 36 months","Not Verified",75000,0.199,372.12,0.0729,12000,29,13363,2021-02-11
438418,MN,INDIVIDUAL,"7 years",TSI,A,MORTGAGE,13-05-2021,12-09-2021,"Fully Paid",12-10-2021,528124,"Debt consolidation",A5," 36 months","Not Verified",35088,0.1101,381.26,0.0894,12000,18,13725,2021-09-09
665272,FL,INDIVIDUAL,"7 years","QBE Americas",A,MORTGAGE,16-05-2021,12-08-2021,"Fully Paid",12-09-2021,850568,"Debt consolidation",A5," 36 months","Not Verified",72000,0.1195,311.8,0.0766,10000,27,10898,2021-02-11
524889,MA,INDIVIDUAL,"7 years","central mass cardio",A,MORTGAGE,14-06-2021,13-03-2021,"Fully Paid",13-04-2021,679161,"Debt consolidation",A5," 36 months","Not Verified",68500,0.1451,281.53,0.0788,9000,31,10125,2021-06-10
365491,OK,INDIVIDUAL,"7 years","Cushing Schools/Tulsa World",A,MORTGAGE,15-12-2021,10-10-2021,"Fully Paid",10-11-2021,376560,"Debt consolidation",A5," 36 months","Not Verified",75000,0.1342,207.85,0.0938,6500,36,7319,2021-12-08
616203,WI,INDIVIDUAL,"7 years","Wheaton Franciscan",A,MORTGAGE,14-04-2021,11-10-2021,"Fully Paid",11-11-2021,790111,"Debt consolidation",A5," 36 months","Not Verified",110000,0.1275,154.18,0.0691,5000,63,5255,2021-11-10
982991,AR,INDIVIDUAL,"8 years","Dillard's Inc.",A,MORTGAGE,16-01-2021,12-08-2021,"Fully Paid",12-09-2021,1206005,"Debt consolidation",A1," 36 months","Not Verified",75000,0.1357,426.1,0.0603,14000,29,14622,2021-10-11
411880,FL,INDIVIDUAL,"8 years","Harland Fincancial Solutions",A,MORTGAGE,14-09-2021,11-08-2021,"Fully Paid",11-09-2021,464474,"Debt consolidation",A2," 36 months","Not Verified",66000,0.0804,187.15,0.0768,6000,18,6673,2021-06-09
880713,CA,INDIVIDUAL,"8 years","Templeton Steel",A,MORTGAGE,13-07-2021,13-07-2021,"Fully Paid",13-08-2021,1095706,"Debt consolidation",A3," 36 months","Not Verified",48000,0.0588,326.67,0.0751,10500,13,11524,2021-09-11
522784,WA,INDIVIDUAL,"8 years","Virginia Mason Medical Center",A,MORTGAGE,12-02-2021,12-02-2021,"Fully Paid",12-03-2021,676250,"Debt consolidation",A3," 36 months","Not Verified",56000,0.0846,146.98,0.0714,4750,12,5176,2021-06-10
447932,GA,INDIVIDUAL,"8 years",,A,MORTGAGE,16-01-2021,11-03-2021,"Fully Paid",11-04-2021,549083,"Debt consolidation",A3," 36 months","Not Verified",73000,0.049,212.29,0.0774,6800,30,7394,2021-10-09
761721,TX,INDIVIDUAL,"8 years","Zions Management Services Corp.",A,MORTGAGE,16-05-2021,13-08-2021,"Fully Paid",13-09-2021,962196,"Debt consolidation",A4," 36 months","Not Verified",58000,0.1628,298.58,0.0749,9600,16,10650,2021-05-11
758590,PA,INDIVIDUAL,"8 years","njm insurance group",A,MORTGAGE,15-12-2021,12-10-2021,"Fully Paid",12-11-2021,958767,"Debt consolidation",A4," 36 months","Not Verified",69000,0.0548,466.53,0.0749,15000,18,16210,2021-05-11
608118,UT,INDIVIDUAL,"8 years","Coverstar, LLC",A,MORTGAGE,14-06-2021,13-12-2021,"Fully Paid",13-01-2022,780101,"Debt consolidation",A4," 36 months","Not Verified",110000,0.0998,406.35,0.0654,15000,41,14629,2021-12-10
447281,CA,INDIVIDUAL,"8 years","Golf Holidays International",A,MORTGAGE,12-01-2021,12-01-2021,"Fully Paid",12-02-2021,547753,"Debt consolidation",A5," 36 months","Not Verified",45000,0.1381,532.18,0.0894,16750,16,18947,2021-10-09
463478,PA,INDIVIDUAL,"8 years","Dept of Defense",A,MORTGAGE,11-10-2021,10-06-2021,"Fully Paid",10-07-2021,580310,"Debt consolidation",A5," 36 months","Not Verified",120000,0.158,444.81,0.0894,14000,45,14588,2021-12-09
766973,FL,INDIVIDUAL,"8 years","City Of DeLand",A,MORTGAGE,16-05-2021,14-06-2021,"Fully Paid",14-07-2021,968005,"Debt consolidation",A5," 36 months","Not Verified",40000,0.1965,189.38,0.0849,6000,19,6818,2021-05-11
634568,TX,INDIVIDUAL,"8 years","Hidalgo County Sheriff's Office",A,MORTGAGE,15-11-2021,13-05-2021,"Fully Paid",13-06-2021,812923,"Debt consolidation",A5," 36 months","Not Verified",40000,0.1707,370.04,0.0691,12000,29,13247,2021-12-10
396081,VA,INDIVIDUAL,"8 years","PRA International",A,MORTGAGE,12-05-2021,12-05-2021,"Fully Paid",12-06-2021,436078,"Debt consolidation",A5," 36 months","Not Verified",75000,0.245,481.42,0.0963,15000,20,17331,2021-05-09
492241,MN,INDIVIDUAL,"8 years","West Central Roofing",A,MORTGAGE,16-05-2021,13-03-2021,"Fully Paid",13-04-2021,629454,"Debt consolidation",A5," 36 months","Not Verified",56000,0.1716,406.65,0.0788,13000,32,14640,2021-03-10
367854,MO,INDIVIDUAL,"8 years","Gilman City R-IV School District",A,MORTGAGE,12-10-2021,09-02-2021,"Fully Paid",09-03-2021,381796,"Debt consolidation",A5," 36 months","Not Verified",27996,0.2297,320.95,0.0963,10000,39,10159,2021-12-08
968716,FL,INDIVIDUAL,"9 years","st lucie sheriff department",A,MORTGAGE,15-01-2021,14-10-2021,"Fully Paid",14-11-2021,1189706,"Debt consolidation",A1," 36 months","Not Verified",55236,0.2234,197.84,0.0603,6500,18,7140,2021-10-11
806667,MN,INDIVIDUAL,"9 years","Walgreens Infusion Services",A,MORTGAGE,13-08-2021,13-08-2021,"Fully Paid",13-09-2021,1012872,"Debt consolidation",A1," 36 months","Not Verified",38000,0.0489,256.36,0.0542,8500,29,9155,2021-07-11
984487,WA,INDIVIDUAL,"9 years","Planned Parenthood of the Great Northwes",A,MORTGAGE,14-01-2021,13-12-2021,"Fully Paid",13-01-2022,1208096,"Debt consolidation",A1," 36 months","Not Verified",48000,0.1355,255.66,0.0603,8400,21,9135,2021-10-11
859497,AL,INDIVIDUAL,"9 years","TeleVox Software",A,MORTGAGE,16-05-2021,13-11-2021,"Fully Paid",13-12-2021,1072194,"Debt consolidation",A1," 36 months","Not Verified",51000,0.2186,304.36,0.0603,10000,29,10795,2021-09-11
614791,VA,INDIVIDUAL,"9 years","SANS Institute",A,MORTGAGE,15-08-2021,11-09-2021,"Fully Paid",11-10-2021,788354,"Debt consolidation",A1," 36 months","Not Verified",140000,0.0893,331.76,0.0542,11000,42,11401,2021-11-10
874928,PA,INDIVIDUAL,"9 years","Cars protection plus inc",A,MORTGAGE,12-06-2021,12-05-2021,"Fully Paid",12-06-2021,1089431,"Debt consolidation",A2," 36 months","Not Verified",35360,0.2169,292.01,0.0599,9600,19,9949,2021-09-11
358509,MO,INDIVIDUAL,"9 years","Kohls Corp",A,MORTGAGE,16-05-2021,11-02-2021,"Fully Paid",11-03-2021,354449,"Debt consolidation",A2," 36 months","Not Verified",28000,0.0557,124.77,0.0768,4000,23,4440,2021-01-09
711759,MN,INDIVIDUAL,"9 years",Servicemaster,A,MORTGAGE,15-02-2021,13-05-2021,"Fully Paid",13-06-2021,904749,"Debt consolidation",A2," 36 months","Not Verified",95000,0.136,257.78,0.0579,8500,48,9200,2021-03-11
640096,MD,INDIVIDUAL,"9 years",GBMC,A,MORTGAGE,15-02-2021,14-02-2021,"Fully Paid",14-03-2021,819413,"Debt consolidation",A2," 36 months","Not Verified",100000,0.0647,388.19,0.0579,12800,63,13975,2021-02-11
622073,GA,INDIVIDUAL,"9 years","University of Georgia",A,MORTGAGE,16-05-2021,13-12-2021,"Fully Paid",13-01-2022,797267,"Debt consolidation",A3," 36 months","Not Verified",44000,0.15,308.05,0.0617,15600,16,11090,2021-12-10
375174,MI,INDIVIDUAL,"9 years","Blue Cross Blue Shield",A,MORTGAGE,09-06-2021,09-06-2021,"Fully Paid",09-07-2021,397100,"Debt consolidation",A3," 36 months","Not Verified",90000,0.0897,125.35,0.08,4000,21,4103,2021-01-09
422385,LA,INDIVIDUAL,"9 years","Natchitoches Parish School Board",A,MORTGAGE,12-07-2021,12-07-2021,"Fully Paid",12-08-2021,496861,"Debt consolidation",A3," 36 months","Not Verified",39996,0.1458,188.02,0.08,6000,24,6769,2021-07-09
804751,MO,INDIVIDUAL,"9 years","Isle of Capri Casino",A,MORTGAGE,15-03-2021,14-07-2021,"Fully Paid",14-08-2021,1010659,"Debt consolidation",A4," 36 months","Not Verified",23652,0.0994,62.21,0.0749,2000,12,2239,2021-07-11
474247,TX,INDIVIDUAL,"9 years","City of College Station",A,MORTGAGE,14-04-2021,12-05-2021,"Fully Paid",12-06-2021,599861,"Debt consolidation",A4," 36 months","Not Verified",54000,0.1056,269.48,0.0859,8525,17,9633,2021-01-10
738345,CA,INDIVIDUAL,"9 years","Los Angeles Police Dept",A,MORTGAGE,16-05-2021,13-11-2021,"Fully Paid",13-12-2021,935700,"Debt consolidation",A4," 36 months","Not Verified",77000,0.1803,372.12,0.0729,12000,38,13350,2021-04-11
